1 2.0259
2 2.0297
3 2.0574
4 2.1235
5 2.2227
6 2.3327
7 2.4366
8 2.5324
9 2.6222
10 2.7066
11 2.7854
12 2.8583
13 2.9257
14 2.9884
15 3.0472
16 3.1029
17 3.156
18 3.2066
19 3.2548
20 3.3005
21 3.3437
22 3.3842
23 3.4219
24 3.457
25 3.4894
26 3.5192
27 3.5467
28 3.5719
29 3.595
30 3.6163
31 3.6359
32 3.6539
33 3.6705
34 3.6859
35 3.7002
36 3.7134
37 3.7257
38 3.7372
39 3.748
40 3.7581
41 3.7676
42 3.7766
43 3.785
44 3.793
45 3.8006
46 3.8079
47 3.8147
48 3.8213
49 3.8276
50 3.8336
